Year,Month,Day,Hour,Minute,24H,24H_P,48H,48H_P
2019,4,1,11,0,0,0.2187120639539133,0,0.23871238875097262
2019,4,2,7,0,0,0.13274227692676036,0,0.13134354251726024
2019,4,2,9,30,0,0.21101067952858316,0,0.2273181104065999
2019,4,2,15,0,0,0.19298017145960009,0,0.17544565337102416
2019,4,2,16,30,0,0.21559863718980257,0,0.16994719173750578
2019,4,2,19,30,0,0.2139930478157384,0,0.21265657032419502
2019,4,3,1,0,0,0.13550491638110007,0,0.2145661726682655
2019,4,3,4,30,0,0.11446903963083274,0,0.21096339673231818
2019,4,3,9,0,0,0.21246276429188748,0,0.21201898976353561
2019,4,4,6,0,0,0.21133925612433976,0,0.1342603411042355
2019,4,4,22,0,0,0.21658780509038214,0,0.16115317495316286
2019,4,4,23,0,0,0.21019215167797062,0,0.16192096427502856
2019,4,5,0,30,0,0.20774923106856305,0,0.16072243830447758
2019,4,5,18,0,0,0.16328570975297377,0,0.16863584133691942
2019,4,6,0,30,0,0.16072243830447758,0,0.2139930478157384
2019,4,6,17,0,0,0.16234050524864116,0,0.16151464025207574
2019,4,7,12,0,0,0.1707149810593714,0,0.2186133714281504
2019,4,8,1,30,0,0.20758252397240534,0,0.17499739999447492
2019,4,9,2,30,0,0.18175047658880353,0,0.18121423198735037
2019,4,9,9,0,0,0.20524786570303277,0,0.20716250059455038
2019,4,9,9,30,0,0.20269153520892136,0,0.2147575427811832
2019,4,10,4,30,0,0.12597717459449378,0,0.20415079488334475
2019,4,10,10,0,0,0.2168726047830086,0,0.21201865256760577
2019,4,10,16,30,0,0.16271237558999702,0,0.1831517476346874
2019,4,12,22,0,0,0.16072243830447758,0,0.20758252397240534
2019,4,13,7,30,0,0.15626066901643365,0,0.20583944515172486
2019,4,13,22,30,0,0.21043261394677723,0,0.2164558619162055
2019,4,14,11,30,0,0.2036805157450548,0,0.22227260527283108
2019,4,15,10,0,0,0.21521139026237726,0,0.21739986096126168
2019,4,15,16,0,0,0.22227260527283108,0,0.22227260527283108
2019,4,16,14,0,0,0.22227260527283108,0,0.17311467468976308
2019,4,17,14,0,0,0.17311467468976308,0,0.2025415142990663
2019,4,18,3,0,0,0.13925191160169176,0,0.17803348479736716
2019,4,19,13,30,0,0.22035799230575576,0,0.19519702674176562
2019,4,19,16,30,0,0.22035799230575576,0,0.22227260527283108
2019,4,20,19,30,0,0.19177891353642992,0,0.22227260527283108
2019,4,21,8,30,0,0.21521139026237726,0,0.22227260527283108
2019,4,21,11,0,0,0.23721987082085536,0,0.23721987082085536
2019,4,21,13,30,0,0.23721987082085536,0,0.22446107597171552
2019,4,21,18,30,0,0.22446107597171552,0,0.18274988842542594
2019,4,22,7,30,0,0.19757004989919627,0,0.31940292869655024
2019,4,22,8,30,0,0.22227260527283108,0,0.3582607035333656
2019,4,22,15,0,0,0.22446107597171552,0,0.25798690648878486
2019,4,23,7,30,0,0.31940292869655024,0,0.15028982761716278
2019,4,24,1,30,0,0.13920898524405864,0,0.15847064724919976
2019,4,25,22,0,0,0.2165530457193116,0,0.16151464025207574
2019,4,26,11,0,0,0.18952962280229063,0,0.1715375915588316
2019,4,27,4,0,0,0.15835201448657346,0,0.1540879069499907
2019,4,28,6,0,0,0.1561557713140998,0,0.15672828254301296
2019,4,29,10,30,0,0.22446107597171552,0,0.22446107597171552
2019,4,30,8,0,0,0.18195595142897342,0,0.19664147944086494
2019,4,30,14,0,0,0.2243083500097967,0,0.22574336684242816
2019,4,30,23,30,0,0.15964760727950028,0,0.1645807562834584
2019,5,1,2,30,0,0.12708552333048156,0,0.15599055926260638
2019,5,1,8,30,0,0.2178057092904074,0,0.22227260527283108
2019,5,1,9,0,0,0.22446107597171552,0,0.22446107597171552
2019,5,2,4,0,0,0.1571298968602499,0,0.14519900852186224
2019,5,2,19,30,0,0.21518445733408892,0,0.22574336684242816
2019,5,4,11,30,0,0.23908423837604106,0,0.2178057092904074
2019,5,5,11,30,0,0.2178057092904074,0,0.2084300980458325
2019,5,6,5,0,0,0.15806193770191176,0,0.15658650796278512
2019,5,7,1,30,0,0.15941414335527831,0,0.16477856758714604
2019,5,8,8,30,0,0.22227260527283108,0,0.22227260527283108
2019,5,8,10,30,0,0.22446107597171552,0,0.25798690648878486
2019,5,8,13,0,0,0.22574336684242816,0,0.24268382221921553
2019,5,9,3,30,0,0.14157554851056003,0,0.1683970524291422
2019,5,9,11,30,0,0.23908423837604106,0,0.23908423837604106
2019,5,9,18,30,0,0.2243083500097967,0,0.22934295068560262
2019,5,11,6,30,0,0.18083821824048446,0,0.17856541279429852
2019,5,11,17,0,0,0.21920457947073432,0,0.2197011634312939
2019,5,11,23,0,0,0.20446892954525614,0,0.20298681756887876
2019,5,13,0,0,0,0.20530070133376266,0,0.20739499622008042
2019,5,13,4,0,0,0.15650203685006012,0,0.20207223669526106
2019,5,14,16,0,0,0.2208991562780913,0,0.19585976920976586
2019,5,15,5,30,0,0.1915383869906629,0,0.21734563183156216
2019,5,16,9,30,0,0.24268382221921553,0,0.22574336684242816
2019,5,17,0,30,0,0.22256450332664723,0,0.22630835942936917
2019,5,17,13,0,0,0.22097138418122722,0,0.33069417505787246
2019,5,18,7,30,0,0.22215236164074703,0,0.18750830897519122
2019,5,18,9,30,0,0.22106242677454152,0,0.21128100500824137
2019,5,19,6,30,0,0.18750830897519122,0,0.17566351819752013
2019,5,20,11,0,0,0.24268382221921553,0,0.23908423837604106
2019,5,20,18,0,0,0.21781516529803327,0,0.1228741283321871
2019,5,20,21,30,0,0.20678384953761203,0,0.22309365020094468
2019,5,21,7,30,0,0.20238789463469828,0,0.20238789463469828
2019,5,22,11,0,0,0.21764443515089008,0,0.1377390034292839
2019,5,22,17,0,0,0.101061842718462,0,0.101061842718462
2019,5,23,0,30,0,0.22703505317087846,0,0.21997390304052028
2019,5,23,22,30,0,0.230064134360401,0,0.22757342749059933
2019,5,23,23,0,0,0.22703505317087846,0,0.22757342749059933
2019,5,24,2,0,0,0.21997390304052028,0,0.22594652943685722
2019,5,24,7,0,0,0.20933954621985662,0,0.22097138418122722
2019,5,25,6,0,0,0.21062346085858202,0,0.2091107201576381
2019,5,27,1,0,0,0.19862074609588368,0,0.16913580354504462
2019,5,27,2,0,0,0.17911652918831006,0,0.16336656983831363
2019,5,27,15,0,0,0.21764443515089008,0,0.1377390034292839
2019,5,28,17,0,0,0.10598828236915955,0,0.2243083500097967
2019,5,28,17,30,0,0.101061842718462,0,0.22574336684242816
2019,5,28,19,0,0,0.09486376000214553,0,0.22934295068560262
2019,5,30,17,30,0,0.22772096598995945,0,0.09486376000214553
2019,5,30,22,0,0,0.20355538489911043,0,0.10515709229549583
2019,5,30,23,0,0,0.20739499622008042,0,0.10485690428497929
2019,5,31,5,30,0,0.10199593844469552,0,0.11574431049979186
2019,6,1,15,0,0,0.101061842718462,0,0.101061842718462
2019,6,3,15,0,0,0.101061842718462,0,0.101061842718462
2019,6,3,21,30,0,0.0914357996527651,0,0.09430981597232116
2019,6,3,23,0,0,0.0914357996527651,0,0.0914357996527651
2019,6,3,23,30,0,0.0914357996527651,0,0.09221004355174209
2019,6,4,2,0,0,0.10350571803820927,0,0.08731044512742911
2019,6,4,5,30,0,0.10350571803820927,0,0.08931307264160082
2019,6,4,6,0,0,0.10350571803820927,0,0.09091420904115881
2019,6,6,5,30,0,0.23450438404601298,0,0.09892428406619011
2019,6,7,13,30,0,0.101061842718462,0,0.101061842718462
2019,6,8,2,0,0,0.09536438767750578,0,0.10367553722510306
2019,6,8,20,30,0,0.09430981597232116,0,0.0914357996527651
2019,6,9,5,30,0,0.07857196036412092,0,0.08878254422406977
2019,6,11,5,30,0,0.07019075098117564,0,0.07831854590391656
2019,6,11,7,0,0,0.10324483968109947,0,0.1056653433984692
2019,6,11,12,30,0,0.101061842718462,0,0.101061842718462
2019,6,11,23,0,0,0.09486376000214553,0,0.09486376000214553
2019,6,12,13,30,0,0.101061842718462,0,0.101061842718462
2019,6,13,1,0,0,0.09430981597232116,0,0.10477807098396201
2019,6,13,8,30,0,0.1056653433984692,0,0.11171181865411228
2019,6,15,22,0,0,0.09430981597232116,0,0.09430981597232116
2019,6,17,1,0,0,0.10350571803820927,0,0.07935489702786347
2019,6,17,11,0,0,0.0976106416965132,0,0.101061842718462
2019,6,18,2,30,0,0.08181810789801469,0,0.0784108339419927
2019,6,18,9,30,0,0.09892294664759052,0,0.10680065336350422
2019,6,18,15,0,0,0.101061842718462,0,0.101061842718462
2019,6,19,1,0,0,0.08054249875908175,0,0.09221004355174209
2019,6,20,8,30,0,0.09747196160464822,0,0.101061842718462
2019,6,20,13,30,0,0.0976106416965132,0,0.101061842718462
2019,6,20,17,30,0,0.09892294664759052,0,0.101061842718462
2019,6,21,1,30,0,0.07935489702786347,0,0.10350571803820927
2019,6,21,23,0,0,0.09430981597232116,0,0.09486376000214553
2019,6,22,9,0,0,0.101061842718462,0,0.101061842718462
2019,6,22,19,30,0,0.101061842718462,0,0.101061842718462
2019,6,23,12,0,0,0.101061842718462,0,0.101061842718462
2019,6,23,14,30,0,0.101061842718462,0,0.101061842718462
2019,6,24,9,0,0,0.101061842718462,0,0.09486376000214553
2019,6,24,15,0,0,0.101061842718462,0,0.09892294664759052
2019,6,25,23,30,0,0.08427836703720702,0,0.09289345685969394
2019,6,26,11,30,0,0.09892294664759052,0,0.0976106416965132
2019,6,27,19,30,0,0.0976106416965132,0,0.09789186998784767
2019,6,28,1,0,0,0.2488912609057953,0,0.09519367781744702
2019,6,29,6,0,0,0.07997573068361996,0,0.19310015628041016
2019,6,29,10,30,0,0.0976106416965132,0,0.101061842718462
2019,6,30,8,0,0,0.22437084590900644,0,0.11641623458285943
2019,6,30,20,0,0,0.0976106416965132,0,0.09789186998784767
2019,7,5,0,30,0,0.09212326250462417,0,0.10080291580132963
2019,7,5,5,30,0,0.09262125694763948,0,0.10080291580132963
2019,7,5,20,30,0,0.101061842718462,0,0.0976106416965132
2019,7,6,8,30,0,0.101061842718462,0,0.101061842718462
2019,7,7,0,0,0,0.101061842718462,0,0.101061842718462
2019,7,7,20,0,0,0.09866773220328255,0,0.101061842718462
2019,7,8,2,30,0,0.09892294664759052,0,0.0976106416965132
2019,7,8,5,0,0,0.09430981597232116,0,0.0976106416965132
2019,7,8,9,0,0,0.101061842718462,0,0.101061842718462
2019,7,8,10,30,0,0.101061842718462,0,0.101061842718462
2019,7,8,12,0,0,0.101061842718462,0,0.101061842718462
2019,7,9,13,30,0,0.0976106416965132,0,0.09892294664759052
2019,7,10,4,30,0,0.19976036506471387,0,0.07935489702786347
2019,7,10,13,30,0,0.09892294664759052,0,0.0976106416965132
2019,7,10,14,30,0,0.10080291580132963,0,0.101061842718462
2019,7,10,16,30,0,0.10080291580132963,0,0.0976106416965132
2019,7,11,11,30,0,0.0976106416965132,0,0.2924189151171145
2019,7,11,22,30,0,0.09300291383272438,0,0.22506329490051877
2019,7,14,4,30,0,0.19448619562701325,0,0.22856722689386996
2019,7,16,4,0,0,0.07863101910445618,0,0.22656843881214855
2019,7,16,10,0,0,0.101061842718462,0,0.101061842718462
2019,7,16,15,0,0,0.0976106416965132,0,0.101061842718462
2019,7,16,17,0,0,0.09892294664759052,0,0.0976106416965132
2019,7,16,18,0,0,0.0976106416965132,0,0.09892294664759052
2019,7,16,18,30,0,0.09892294664759052,0,0.09892294664759052
2019,7,16,20,0,0,0.10080291580132963,0,0.10080291580132963
2019,7,17,10,0,0,0.101061842718462,0,0.101061842718462
2019,7,17,14,0,0,0.101061842718462,0,0.101061842718462
2019,7,17,18,0,0,0.09892294664759052,0,0.09892294664759052
2019,7,18,9,30,0,0.101061842718462,0,0.09789186998784767
2019,7,19,6,30,0,0.10080291580132963,0,0.18110257861945595
2019,7,19,22,30,0,0.09789186998784767,0,0.08530750499830014
2019,7,20,6,0,0,0.08135035772489888,0,0.20229136475810203
2019,7,21,12,0,0,0.09892294664759052,0,0.0976106416965132
2019,7,21,18,30,0,0.10080291580132963,0,0.10080291580132963
2019,7,21,22,30,0,0.2190465588158153,0,0.09789186998784767
2019,7,22,13,0,0,0.0976106416965132,0,0.10362041793756234
2019,7,23,2,0,0,0.24521403004086695,0,0.20621953794233247
2019,7,23,5,30,0,0.23723459610282208,0,0.24521403004086695
2019,7,24,4,30,0,0.24521403004086695,0,0.24171755115627983
2019,7,24,15,30,0,0.2412167374030881,0,0.2924189151171145
2019,7,24,21,30,0,0.25374838709383984,0,0.23324846602786153
2019,7,26,11,30,0,0.2826464980642725,0,0.4220209540739618
2019,7,27,23,30,0,0.38837165161501785,0,0.1808388689008576
2019,7,28,17,0,0,0.09892294664759052,0,0.09789186998784767
2019,7,29,6,0,0,0.2618974072505318,0,0.2531039771292042
2019,7,29,12,30,0,0.09892294664759052,0,0.25564258191147626
2019,7,29,19,0,0,0.09789186998784767,0,0.25564258191147626
2019,7,30,4,30,0,0.2412167374030881,0,0.24521403004086695
