Year,Month,Day,Hour,Minute,TempOut,Precipitation,WindDirection,WindSpeed,LocalPressure,SurfacePressure,HumOut,Radiation,Sunlight
2019,4,5,12,30,16.4,0,1,2,1007.4,1010.4,24.2,8.22,9960
2019,4,7,2,30,10.5,0,35.1,1.8,1008.1,1011.2,46.1,0,0
2019,4,7,8,0,9.3,0,7.7,2.5,1009.3,1012.4,63.3,0.52,0
2019,4,7,15,30,17.6,0,357.5,3.5,1005.7,1008.7,21.8,17.71,21540
2019,4,8,6,30,6.4,0,12.2,1.2,1010.9,1014.1,51.2,0.01,0
2019,4,8,18,0,12.8,0,344.9,3.3,1013.3,1016.4,17.6,21.91,39720
2019,4,8,22,30,5.5,0,0,0,1015.5,1018.7,53.5,22.02,39720
2019,4,9,3,0,6.5,0,14.4,1.2,1015,1018.2,56.5,0,0
2019,4,10,2,0,5.1,1.4,33.4,2.7,1006.4,1009.6,96.6,0,0
2019,4,10,5,30,5,1.4,24.7,2.2,1007,1010.2,96.4,0,0
2019,4,11,5,30,0.2,0,65.8,0.1,1012.7,1016,97.2,0,0
2019,4,12,1,30,4.1,0,0,0,1013.7,1016.9,93.6,0,0
2019,4,12,13,0,16.9,0,342.9,3.6,1016,1019.1,22.2,13.85,19920
2019,4,12,18,0,13.9,0,331.2,3.6,1016.6,1019.7,32.1,25.28,37920
2019,4,13,2,30,3.2,0,0,0,1017.8,1021,95.3,0,0
2019,4,13,11,0,15.4,0,318.7,2.5,1018.5,1021.6,21,6.97,14220
2019,4,13,20,30,10.2,0,354.5,0.7,1016,1019.2,38.9,23.89,35760
2019,4,15,2,0,1.5,0,346.1,0.3,1015.6,1018.9,93.6,0,0
2019,4,15,7,0,1,0,0,0,1016.9,1020.2,97.2,0.16,1380
2019,4,16,11,0,18,0,0,0,1015.5,1018.5,15.5,7.84,15900
2019,4,16,15,30,21.5,0,324.1,2.1,1012.4,1015.4,14.9,19.33,30600
2019,4,17,17,0,19.4,0,334.2,3.2,1008,1011,41.9,25.17,37500
2019,4,18,4,0,10.1,0,335.1,1.7,1008.3,1011.4,97.2,0.01,0
2019,4,18,20,30,11.6,0,275.1,1.4,1010.5,1013.6,94.4,9.78,8520
2019,4,19,14,30,17.6,0,3.3,2.6,1013,1016,61.7,11.42,10260
2019,4,20,4,30,12.2,0,262.6,0.9,1013.3,1016.4,86,0.02,0
2019,4,21,0,30,14.1,0,145.2,0.1,1011.5,1014.6,86.4,0,0
2019,4,21,8,30,13.2,0.1,231.6,0.3,1011.1,1014.2,93.7,0.38,0
2019,4,22,2,30,9.7,0,9.2,1.5,1012.3,1015.4,97.2,0.01,0
2019,4,22,13,0,26.3,0,28.9,1.7,1011.2,1014.2,26.5,14.73,22560
2019,4,23,5,30,12.8,0,0,0,1011.1,1014.2,89.2,0.01,0
2019,4,23,13,30,23.8,0,300,1,1008.4,1011.4,46.2,0,0
2019,4,24,7,30,15.1,5.3,27.4,1.1,1004.8,1007.9,97.7,0.21,0
