Year,Month,Day,Hour,Minute,TempOut2,Precipitation2,WindDirection2,WindSpeed2,LocalPressure2,SurfacePressure2,HumOut2,Radiation2,Sunlight2
2019,4,2,17,0,9.3,0,336.7,0.6,1020.5,1021.7,35.6,NaN,36900
2019,4,3,16,0,10.2,0,297.1,1,1021.9,1023.1,52.1,NaN,33300
2019,4,3,17,0,9.5,0,213.2,0.2,1021.6,1022.8,62.6,NaN,36900
2019,4,4,11,0,10.6,0,211.1,4.6,1019.5,1020.7,55.9,NaN,15360
2019,4,4,17,0,10.6,0,207.8,3.1,1014.8,1016,64.4,NaN,36960
2019,4,4,19,0,8.4,0,196.5,4.5,1014,1015.2,75.3,NaN,38820
2019,4,5,5,0,8.4,0,183.4,5.1,1009.6,1010.8,82.5,NaN,0
2019,4,6,1,30,3.4,0,26.2,0.5,1012.2,1013.4,69.2,NaN,0
2019,4,6,6,30,2.3,0,349.3,1.1,1011.7,1012.9,64.5,NaN,0
2019,4,8,0,30,8,0,25.5,0.5,1010.4,1011.6,42.4,NaN,0
2019,4,8,2,30,8.4,0,34,1.3,1010.1,1011.3,35.3,NaN,0
2019,4,8,13,30,16.2,0,307.9,2.2,1013.7,1014.9,20.4,NaN,24240
2019,4,9,12,0,15.8,0,52.8,2.7,1013.3,1014.5,30,NaN,7200
2019,4,9,13,30,16.3,0,87,2.7,1011.2,1012.4,25.8,NaN,7200
2019,4,10,3,30,6.7,3.3,73.3,1.7,1005.9,1007.1,86.3,NaN,0
2019,4,10,8,30,6.9,3.3,29.4,2.7,1009,1010.2,75.1,NaN,0
2019,4,11,1,0,4.1,0,24,0.3,1013.6,1014.8,93,NaN,0
2019,4,11,2,0,3.8,0,26.3,1.1,1013.5,1014.7,94.6,NaN,0
2019,4,11,18,30,9.6,0,220.3,0.8,1013.1,1014.3,68.4,NaN,27120
2019,4,11,20,30,7.2,0,160.7,0,1013.9,1015.1,79.6,NaN,27120
2019,4,12,3,0,4.3,0,3,0.5,1014.9,1016.1,87.6,NaN,0
2019,4,12,9,30,11.3,0,33.3,0.4,1017.6,1018.8,64,NaN,8160
2019,4,12,11,30,12.6,0,201,3.2,1017.6,1018.8,65.6,NaN,15300
2019,4,12,20,30,7.4,0,244.8,0,1018,1019.2,80,NaN,37200
2019,4,14,11,0,9.1,1,208.9,1.3,1014.8,1016,86,NaN,0
2019,4,15,8,30,7.8,0,210.9,2.6,1018.6,1019.8,76.4,NaN,7440
2019,4,16,4,0,5.5,0,38.9,1.3,1016.9,1018.1,55.6,NaN,0
2019,4,17,19,30,13.1,0,218.9,0.1,1009.5,1010.7,64.9,NaN,37500
2019,4,19,1,30,11.1,0,203.8,0.5,1012.2,1013.4,96.4,NaN,0
2019,4,19,12,0,18.1,0,323.6,0.3,1014.3,1015.5,73.4,NaN,1440
2019,4,19,16,30,17.6,0,312.8,0.3,1012.9,1014.1,65.8,NaN,16860
2019,4,20,21,0,15.4,0,19.9,0,1012.9,1014.1,75.3,NaN,16140
2019,4,21,0,0,15.5,0,35,0,1012.4,1013.6,75.9,NaN,16140
2019,4,22,1,0,12.4,0,36.6,1.2,1012.8,1014,92.7,NaN,0
2019,4,24,4,30,15.1,6.4,14.6,1.1,1005.6,1006.8,95.1,NaN,0
2019,4,24,9,30,16.9,7.3,34.9,1.1,1005,1006.2,87.5,NaN,0
2019,4,25,20,0,10,0.6,215.6,1.2,1006.6,1007.8,95,NaN,0
2019,4,26,0,0,8.7,1.2,288.8,0.4,1008.1,1009.3,89.7,NaN,0
2019,4,26,5,0,8.1,0,224.2,0.7,1007,1008.2,85.5,NaN,0
2019,4,26,14,0,8.7,0,345.2,0.8,1010.4,1011.6,90,NaN,0
2019,4,26,14,30,8.5,0,290,1,1011.1,1012.3,91.5,NaN,0
2019,4,27,22,0,10.8,0,348,0,1019.1,1020.3,83.3,NaN,34080
2019,4,28,1,0,10.5,0,339.8,0.1,1020.8,1022,81.7,NaN,0
2019,4,29,5,30,10.3,0,39.4,2.2,1014.4,1015.6,65.6,NaN,0
2019,4,29,16,0,12.6,9.7,29.4,1,1009.1,1010.3,90.1,NaN,1560
2019,4,30,15,30,16.5,0,188.4,3,1006.3,1007.5,67,NaN,28200
2019,4,30,22,0,10.8,0,132.5,0,1007.4,1008.6,86.9,NaN,36000
2019,5,1,0,0,10,0,18.1,0,1007,1008.2,87.7,NaN,36000
2019,5,1,3,0,9.2,0,26.6,0,1006.5,1007.7,92.3,NaN,0
2019,5,2,3,0,6.6,0,104.2,0,1008.3,1009.5,97.5,NaN,0
2019,5,4,14,30,20.5,0,200.1,2.1,1016.5,1017.7,42.9,NaN,25320
2019,5,5,1,30,12,0,230.9,0,1016.3,1017.5,84.4,NaN,0
2019,5,6,13,0,18.2,0,343.3,2.4,1015.5,1016.7,22.6,NaN,25080
2019,5,7,3,0,6.3,0,26.6,0.5,1015.8,1017,76.4,NaN,0
2019,5,7,5,30,5.4,0,18.8,0.9,1016.4,1017.6,75.2,NaN,0
2019,5,7,6,0,5.4,0,17.8,0.6,1016.4,1017.6,74.3,NaN,0
2019,5,7,10,0,14.3,0,194.7,2.4,1017.5,1018.7,49.2,NaN,14400
2019,5,7,21,0,10,0,191,0.5,1014.6,1015.8,72.2,NaN,42240
2019,5,7,23,30,8.9,0,198.8,0.2,1014.9,1016.1,70.2,NaN,42240
2019,5,8,4,0,6.7,0,166.3,0,1014.2,1015.4,77.2,NaN,0
2019,5,9,1,30,10.8,0,230.5,0.7,1010,1011.2,82.8,NaN,0
2019,5,9,19,0,15.2,0,6.6,0.4,1009.8,1011,45.1,NaN,39420
2019,5,10,4,30,8.6,0,19.1,1.4,1011.3,1012.5,62.3,NaN,0
2019,5,10,5,30,8.4,0,29.5,1.5,1011.4,1012.6,62.4,NaN,0
2019,5,10,15,30,18.1,0,233.4,2,1010.9,1012.1,46.4,NaN,33300
2019,5,11,9,30,17.2,0,12.6,1.9,1013.7,1014.9,49.6,NaN,12060
2019,5,11,15,0,21.9,0,263.1,0.9,1011.9,1013.1,28.4,NaN,30660
2019,5,12,18,0,22.1,0,199,2,1011.9,1013.1,37.7,NaN,34020
2019,5,13,5,0,13.7,0,25.9,0.9,1013,1014.2,59.2,NaN,0
2019,5,13,23,30,15.1,0,13,1.6,1011.7,1012.9,78.4,NaN,19740
2019,5,14,23,30,15,0,64.8,0,1012.2,1013.4,83.2,NaN,22500
2019,5,15,5,30,14.3,0,23.3,1.6,1011.9,1013.1,77.6,NaN,0
2019,5,16,10,0,25.2,0,352.8,1.5,1010.6,1011.7,49.3,NaN,5100
2019,5,16,23,0,17.9,0,230.9,0.3,1011.6,1012.8,81.1,NaN,24900
2019,5,17,15,30,26,0,4.9,0.6,1009,1010.1,48.7,NaN,9240
2019,5,18,1,30,17,1.9,38.3,1.9,1010.7,1011.9,91.8,NaN,0
2019,5,18,23,30,20.6,9.9,90,2.9,1009.1,1010.3,67.5,NaN,780
2019,5,20,3,0,16.9,1.2,275.4,0.3,1003.2,1004.4,96.4,NaN,0
2019,5,21,11,0,19.6,0,199.1,2.6,1006.1,1007.3,53.5,NaN,18540
2019,5,21,15,30,19.6,0,201.5,3,1004.8,1006,58.3,NaN,34500
2019,5,21,18,0,17.6,0,187.1,2.3,1004,1005.2,67.1,NaN,42480
2019,5,21,22,0,14.6,0,163.5,1.3,1005.6,1006.8,78.2,NaN,42480
2019,5,22,21,0,18.6,0,194.3,2.9,1004.7,1005.9,60.5,NaN,42660
2019,5,22,21,30,18.3,0,189.5,3.2,1005.2,1006.4,62.4,NaN,42660
2019,5,23,12,0,21,0,217.9,4.8,1008.2,1009.4,62,NaN,20880
